scraped_at,platform,city,zone,zone_type,address_id,address,product,restaurant,available,product_price_mxn,delivery_fee_mxn,service_fee_mxn,discount_mxn,eta_min_minutes,eta_max_minutes,final_total_mxn,evidence_url,notes,eta_avg_minutes,fee_total_mxn,is_rappi,rappi_total,rappi_eta,rappi_fees,total_gap_vs_rappi_pct,eta_gap_vs_rappi_min,fee_gap_vs_rappi_pct
2026-05-04T21:50:03.401267+00:00,Uber Eats,Monterrey,Tecnologico,universitaria,MXMTY-002,"Av. Eugenio Garza Sada 2501, Monterrey",Coca-Cola 500ml,Retail benchmark,True,30.29,28.21,3.03,2.42,35.0,43.0,59.11,,reproducible_seed_dataset,39.0,31.240000000000002,False,60.58,40.0,31.66,0.024868888512941955,1.0,0.013444302176696482
2026-05-04T21:50:03.401267+00:00,Uber Eats,Monterrey,Tecnologico,universitaria,MXMTY-002,"Av. Eugenio Garza Sada 2501, Monterrey",Agua 1L,Retail benchmark,True,26.52,28.74,2.65,0.0,18.0,30.0,57.91,,reproducible_seed_dataset,24.0,31.389999999999997,False,61.41,31.0,36.61,0.060438611638749785,7.0,0.16629499840713613
2026-05-04T21:50:03.401267+00:00,Uber Eats,Monterrey,Centro,alta demanda,MXMTY-003,"Padre Mier 201, Centro, Monterrey",Big Mac,McDonald's,True,93.72,27.94,9.37,7.5,24.0,34.0,123.53,,reproducible_seed_dataset,29.0,37.31,False,145.39,42.0,50.29,0.1769610620901804,13.0,0.3478960064325917
2026-05-04T21:50:03.401267+00:00,Uber Eats,Monterrey,Centro,alta demanda,MXMTY-003,"Padre Mier 201, Centro, Monterrey",Combo mediano,McDonald's,True,157.91,23.0,15.79,0.0,20.0,32.0,196.7,,reproducible_seed_dataset,26.0,38.79,False,191.79,29.0,54.239999999999995,-0.024961870869344163,3.0,0.3982985305491105
2026-05-04T21:50:03.401267+00:00,Uber Eats,Monterrey,Centro,alta demanda,MXMTY-003,"Padre Mier 201, Centro, Monterrey",Nuggets 10 piezas,McDonald's,True,111.09,39.82,11.11,17.77,37.0,45.0,144.25,,reproducible_seed_dataset,41.0,50.93,False,142.49,32.5,33.89,-0.012201039861351756,-8.5,-0.3345768702140192
2026-05-04T21:50:03.401267+00:00,Uber Eats,Monterrey,Centro,alta demanda,MXMTY-003,"Padre Mier 201, Centro, Monterrey",Coca-Cola 500ml,Retail benchmark,True,35.22,35.38,3.52,5.64,25.0,35.0,68.48,,reproducible_seed_dataset,30.0,38.900000000000006,False,56.15,33.0,25.57,-0.18005257009345801,3.0,-0.34267352185089983
2026-05-04T21:50:03.401267+00:00,Uber Eats,Monterrey,Centro,alta demanda,MXMTY-003,"Padre Mier 201, Centro, Monterrey",Agua 1L,Retail benchmark,True,30.28,35.57,3.03,0.0,33.0,41.0,68.88,,reproducible_seed_dataset,37.0,38.6,False,76.72,45.0,50.059999999999995,0.11382113821138216,8.0,0.2968911917098444
2026-05-04T21:50:03.401267+00:00,Uber Eats,Puebla,Angelopolis,premium,MXPUE-001,"Blvd. del Nino Poblano 2510, Puebla",Big Mac,McDonald's,True,99.02,41.23,9.9,7.92,31.0,39.0,142.23,,reproducible_seed_dataset,35.0,51.129999999999995,False,135.21,42.0,34.370000000000005,-0.04935667580679169,7.0,-0.3277919029923722
2026-05-04T21:50:03.401267+00:00,Uber Eats,Puebla,Angelopolis,premium,MXPUE-001,"Blvd. del Nino Poblano 2510, Puebla",Combo mediano,McDonald's,False,,,,,,,,,reproducible_seed_dataset,,,False,229.31,45.0,65.07,,,
2026-05-04T21:50:03.401267+00:00,Uber Eats,Puebla,Angelopolis,premium,MXPUE-001,"Blvd. del Nino Poblano 2510, Puebla",Nuggets 10 piezas,McDonald's,True,123.13,28.46,12.31,0.0,22.0,37.0,163.9,,reproducible_seed_dataset,29.5,40.77,False,187.38,25.0,65.78,0.14325808419768143,-4.5,0.6134412558253617
2026-05-04T21:50:03.401267+00:00,Uber Eats,Puebla,Angelopolis,premium,MXPUE-001,"Blvd. del Nino Poblano 2510, Puebla",Coca-Cola 500ml,Retail benchmark,True,38.15,34.74,3.81,6.1,17.0,27.0,70.6,,reproducible_seed_dataset,22.0,38.550000000000004,False,76.39,29.0,38.42,0.0820113314447593,7.0,-0.0033722438391699753
2026-05-04T21:50:03.401267+00:00,Uber Eats,Puebla,Angelopolis,premium,MXPUE-001,"Blvd. del Nino Poblano 2510, Puebla",Agua 1L,Retail benchmark,True,31.64,19.0,3.16,2.53,22.0,37.0,51.27,,reproducible_seed_dataset,29.5,22.16,False,85.2,25.5,53.06,0.6617905207723814,-4.0,1.394404332129964
2026-05-04T21:50:03.401267+00:00,Uber Eats,Puebla,Centro,alta demanda,MXPUE-002,"Av. Reforma 113, Centro, Puebla",Big Mac,McDonald's,True,96.56,19.72,9.66,15.45,40.0,50.0,110.49,,reproducible_seed_dataset,45.0,29.38,False,,,,,,
2026-05-04T21:50:03.401267+00:00,Uber Eats,Puebla,Centro,alta demanda,MXPUE-002,"Av. Reforma 113, Centro, Puebla",Combo mediano,McDonald's,True,151.14,19.75,15.11,24.18,24.0,39.0,161.82,,reproducible_seed_dataset,31.5,34.86,False,201.04,23.0,50.8,0.24236806328018787,-8.5,0.457257601835915
2026-05-04T21:50:03.401267+00:00,Uber Eats,Puebla,Centro,alta demanda,MXPUE-002,"Av. Reforma 113, Centro, Puebla",Nuggets 10 piezas,McDonald's,True,114.81,37.46,11.48,9.18,27.0,39.0,154.57,,reproducible_seed_dataset,33.0,48.94,False,136.73,29.0,31.020000000000003,-0.11541696318819955,-4.0,-0.3661626481405802
2026-05-04T21:50:03.401267+00:00,Uber Eats,Puebla,Centro,alta demanda,MXPUE-002,"Av. Reforma 113, Centro, Puebla",Coca-Cola 500ml,Retail benchmark,True,33.74,36.0,3.37,0.0,19.0,34.0,73.11,,reproducible_seed_dataset,26.5,39.37,False,67.45,46.5,36.019999999999996,-0.07741758993297766,20.0,-0.0850901701803404
2026-05-04T21:50:03.401267+00:00,Uber Eats,Puebla,Centro,alta demanda,MXPUE-002,"Av. Reforma 113, Centro, Puebla",Agua 1L,Retail benchmark,True,30.6,37.16,3.06,0.0,20.0,35.0,70.82,,reproducible_seed_dataset,27.5,40.22,False,72.2,46.0,45.379999999999995,0.019486020898051536,18.5,0.1282943809050223
2026-05-04T21:50:03.401267+00:00,Uber Eats,Queretaro,Juriquilla,residencial,MXQRO-001,"Blvd. Universitario 1000, Juriquilla, Queretaro",Big Mac,McDonald's,True,87.93,25.64,8.79,14.07,33.0,48.0,108.29,,reproducible_seed_dataset,40.5,34.43,False,115.42,46.5,28.77,0.06584172130390613,6.0,-0.1643915190241069
2026-05-04T21:50:03.401267+00:00,Uber Eats,Queretaro,Juriquilla,residencial,MXQRO-001,"Blvd. Universitario 1000, Juriquilla, Queretaro",Combo mediano,McDonald's,True,154.16,19.0,15.42,12.33,32.0,47.0,176.25,,reproducible_seed_dataset,39.5,34.42,False,206.27,38.0,62.87,0.17032624113475184,-1.5,0.8265543288785588
2026-05-04T21:50:03.401267+00:00,Uber Eats,Queretaro,Juriquilla,residencial,MXQRO-001,"Blvd. Universitario 1000, Juriquilla, Queretaro",Nuggets 10 piezas,McDonald's,True,112.48,20.54,11.25,18.0,32.0,42.0,126.27,,reproducible_seed_dataset,37.0,31.79,False,145.58,40.0,37.78,0.15292626910588436,3.0,0.18842403271469021
2026-05-04T21:50:03.401267+00:00,Uber Eats,Queretaro,Juriquilla,residencial,MXQRO-001,"Blvd. Universitario 1000, Juriquilla, Queretaro",Coca-Cola 500ml,Retail benchmark,True,31.76,31.1,3.18,0.0,36.0,46.0,66.04,,reproducible_seed_dataset,41.0,34.28,False,58.31,42.0,25.96,-0.11705027256208364,1.0,-0.2427071178529755
2026-05-04T21:50:03.401267+00:00,Uber Eats,Queretaro,Juriquilla,residencial,MXQRO-001,"Blvd. Universitario 1000, Juriquilla, Queretaro",Agua 1L,Retail benchmark,True,27.88,43.28,2.79,0.0,25.0,37.0,73.95,,reproducible_seed_dataset,31.0,46.07,False,65.15,34.0,39.55,-0.11899932386747798,3.0,-0.14152376817885834
2026-05-04T21:50:03.401267+00:00,Uber Eats,Queretaro,Centro Sur,corporativa,MXQRO-002,"Blvd. Bernardo Quintana 7001, Queretaro",Big Mac,McDonald's,True,98.22,47.59,9.82,0.0,36.0,48.0,155.63,,reproducible_seed_dataset,42.0,57.410000000000004,False,122.83,34.5,37.17,-0.21075628092270127,-7.5,-0.35255182024037623
2026-05-04T21:50:03.401267+00:00,Uber Eats,Queretaro,Centro Sur,corporativa,MXQRO-002,"Blvd. Bernardo Quintana 7001, Queretaro",Combo mediano,McDonald's,True,155.89,48.61,15.59,12.47,28.0,40.0,207.62,,reproducible_seed_dataset,34.0,64.2,False,192.19,35.0,48.480000000000004,-0.07431846642905311,1.0,-0.24485981308411212
2026-05-04T21:50:03.401267+00:00,Uber Eats,Queretaro,Centro Sur,corporativa,MXQRO-002,"Blvd. Bernardo Quintana 7001, Queretaro",Nuggets 10 piezas,McDonald's,True,116.35,30.25,11.63,9.31,39.0,49.0,148.92,,reproducible_seed_dataset,44.0,41.88,False,160.49,47.0,55.47,0.07769272092398619,3.0,0.32449856733524346
2026-05-04T21:50:03.401267+00:00,Uber Eats,Queretaro,Centro Sur,corporativa,MXQRO-002,"Blvd. Bernardo Quintana 7001, Queretaro",Coca-Cola 500ml,Retail benchmark,True,34.01,26.84,3.4,5.44,37.0,52.0,58.81,,reproducible_seed_dataset,44.5,30.24,False,66.92,25.0,36.65,0.13790171739500084,-19.5,0.21197089947089948
2026-05-04T21:50:03.401267+00:00,Uber Eats,Queretaro,Centro Sur,corporativa,MXQRO-002,"Blvd. Bernardo Quintana 7001, Queretaro",Agua 1L,Retail benchmark,True,29.64,21.55,2.96,0.0,37.0,49.0,54.15,,reproducible_seed_dataset,43.0,24.51,False,61.9,26.5,32.06,0.14312096029547552,-16.5,0.3080375356997144
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Roma Norte,alta demanda,MXCDMX-001,"Av. Alvaro Obregon 120, Roma Norte, CDMX",Big Mac,McDonald's,True,86.88,35.32,5.21,0.0,31.0,43.0,127.41,,reproducible_seed_dataset,37.0,40.53,False,124.49,25.0,36.26,-0.022918138293697526,-12.0,-0.10535405872193444
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Roma Norte,alta demanda,MXCDMX-001,"Av. Alvaro Obregon 120, Roma Norte, CDMX",Combo mediano,McDonald's,True,148.35,30.74,8.9,32.64,27.0,35.0,155.35,,reproducible_seed_dataset,31.0,39.64,False,184.33,22.0,35.46,0.18654650788542015,-9.0,-0.10544904137235116
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Roma Norte,alta demanda,MXCDMX-001,"Av. Alvaro Obregon 120, Roma Norte, CDMX",Nuggets 10 piezas,McDonald's,True,104.9,24.33,6.29,11.54,21.0,33.0,123.98,,reproducible_seed_dataset,27.0,30.619999999999997,False,143.44,42.5,29.990000000000002,0.15696080012905303,15.5,-0.020574787720444007
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Roma Norte,alta demanda,MXCDMX-001,"Av. Alvaro Obregon 120, Roma Norte, CDMX",Coca-Cola 500ml,Retail benchmark,True,32.29,39.45,1.94,7.1,31.0,43.0,66.58,,reproducible_seed_dataset,37.0,41.39,False,83.31,41.0,49.73,0.2512766596575549,4.0,0.2014979463638559
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Roma Norte,alta demanda,MXCDMX-001,"Av. Alvaro Obregon 120, Roma Norte, CDMX",Agua 1L,Retail benchmark,True,28.94,30.27,1.74,6.37,34.0,49.0,54.58,,reproducible_seed_dataset,41.5,32.01,False,54.74,27.5,27.5,0.002931476731403512,-14.0,-0.14089347079037795
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Condesa,alta demanda,MXCDMX-002,"Av. Tamaulipas 150, Condesa, CDMX",Big Mac,McDonald's,True,86.83,29.97,5.21,19.1,30.0,40.0,102.91,,reproducible_seed_dataset,35.0,35.18,False,124.7,24.0,32.41,0.21173841220483924,-11.0,-0.07873791927231391
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Condesa,alta demanda,MXCDMX-002,"Av. Tamaulipas 150, Condesa, CDMX",Combo mediano,McDonald's,True,150.02,34.28,9.0,33.0,27.0,39.0,160.3,,reproducible_seed_dataset,33.0,43.28,False,168.1,32.0,37.01,0.048658764815969945,-1.0,-0.14487060998151577
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Condesa,alta demanda,MXCDMX-002,"Av. Tamaulipas 150, Condesa, CDMX",Nuggets 10 piezas,McDonald's,True,110.18,19.16,6.61,0.0,21.0,29.0,135.95,,reproducible_seed_dataset,25.0,25.77,False,153.55,45.0,44.8,0.12945936005884534,20.0,0.7384555684904928
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Condesa,alta demanda,MXCDMX-002,"Av. Tamaulipas 150, Condesa, CDMX",Coca-Cola 500ml,Retail benchmark,True,31.43,21.8,1.89,0.0,37.0,45.0,55.12,,reproducible_seed_dataset,41.0,23.69,False,82.53,42.0,52.11,0.497278664731495,1.0,1.199662304769945
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Condesa,alta demanda,MXCDMX-002,"Av. Tamaulipas 150, Condesa, CDMX",Agua 1L,Retail benchmark,True,29.39,38.79,1.76,0.0,32.0,44.0,69.94,,reproducible_seed_dataset,38.0,40.55,False,63.53,45.0,37.48,-0.09164998570203027,7.0,-0.07570900123304564
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Polanco,premium,MXCDMX-003,"Av. Presidente Masaryk 320, Polanco, CDMX",Big Mac,McDonald's,True,93.37,34.22,5.6,20.54,43.0,53.0,112.65,,reproducible_seed_dataset,48.0,39.82,False,122.45,36.0,34.4,0.08699511762094982,-12.0,-0.13611250627825217
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Polanco,premium,MXCDMX-003,"Av. Presidente Masaryk 320, Polanco, CDMX",Combo mediano,McDonald's,False,,,,,,,,,reproducible_seed_dataset,,,False,211.22,39.0,42.2,,,
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Polanco,premium,MXCDMX-003,"Av. Presidente Masaryk 320, Polanco, CDMX",Nuggets 10 piezas,McDonald's,True,124.83,33.8,7.49,27.46,34.0,42.0,138.66,,reproducible_seed_dataset,38.0,41.29,False,168.67,37.0,58.059999999999995,0.2164286744555026,-1.0,0.4061516105594574
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Polanco,premium,MXCDMX-003,"Av. Presidente Masaryk 320, Polanco, CDMX",Coca-Cola 500ml,Retail benchmark,True,35.4,32.44,2.12,3.89,24.0,36.0,66.07,,reproducible_seed_dataset,30.0,34.559999999999995,False,90.8,28.0,53.78,0.3742999848645377,-2.0,0.5561342592592595
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Polanco,premium,MXCDMX-003,"Av. Presidente Masaryk 320, Polanco, CDMX",Agua 1L,Retail benchmark,True,30.41,36.75,1.82,3.35,31.0,39.0,65.63,,reproducible_seed_dataset,35.0,38.57,False,59.89,27.0,30.87,-0.0874600030473868,-8.0,-0.1996370235934664
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Santa Fe,corporativa,MXCDMX-004,"Av. Vasco de Quiroga 3800, Santa Fe, CDMX",Big Mac,McDonald's,True,97.89,38.9,5.87,0.0,42.0,52.0,142.66,,reproducible_seed_dataset,47.0,44.769999999999996,False,,,,,,
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Santa Fe,corporativa,MXCDMX-004,"Av. Vasco de Quiroga 3800, Santa Fe, CDMX",Combo mediano,McDonald's,True,155.96,26.57,9.36,34.31,42.0,57.0,157.58,,reproducible_seed_dataset,49.5,35.93,False,197.81,45.0,45.4,0.25529889579895915,-4.5,0.26356804898413577
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Santa Fe,corporativa,MXCDMX-004,"Av. Vasco de Quiroga 3800, Santa Fe, CDMX",Nuggets 10 piezas,McDonald's,True,118.18,42.51,7.09,0.0,41.0,51.0,167.78,,reproducible_seed_dataset,46.0,49.599999999999994,False,161.71,36.0,49.45,-0.03617832876385739,-10.0,-0.0030241935483869254
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Santa Fe,corporativa,MXCDMX-004,"Av. Vasco de Quiroga 3800, Santa Fe, CDMX",Coca-Cola 500ml,Retail benchmark,True,32.27,37.24,1.94,3.55,39.0,54.0,67.9,,reproducible_seed_dataset,46.5,39.18,False,91.5,45.0,56.410000000000004,0.3475699558173784,-1.5,0.4397651863195509
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Santa Fe,corporativa,MXCDMX-004,"Av. Vasco de Quiroga 3800, Santa Fe, CDMX",Agua 1L,Retail benchmark,True,30.69,39.31,1.84,3.38,23.0,31.0,68.46,,reproducible_seed_dataset,27.0,41.150000000000006,False,81.23,29.0,49.51,0.18653228162430632,2.0,0.20315917375455628
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Coyoacan,residencial,MXCDMX-005,"Miguel Angel de Quevedo 687, Coyoacan, CDMX",Big Mac,McDonald's,True,85.47,29.62,5.13,0.0,27.0,37.0,120.22,,reproducible_seed_dataset,32.0,34.75,False,127.33,44.5,41.55,0.05914157378140076,12.5,0.19568345323741
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Coyoacan,residencial,MXCDMX-005,"Miguel Angel de Quevedo 687, Coyoacan, CDMX",Combo mediano,McDonald's,True,143.18,32.37,8.59,15.75,30.0,40.0,168.39,,reproducible_seed_dataset,35.0,40.959999999999994,False,210.86,23.0,59.760000000000005,0.2522121266108441,-12.0,0.45898437500000033
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Coyoacan,residencial,MXCDMX-005,"Miguel Angel de Quevedo 687, Coyoacan, CDMX",Nuggets 10 piezas,McDonald's,True,109.89,40.24,6.59,24.18,23.0,31.0,132.54,,reproducible_seed_dataset,27.0,46.83,False,132.6,33.5,30.3,0.0004526935264825885,6.5,-0.35297885970531706
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Coyoacan,residencial,MXCDMX-005,"Miguel Angel de Quevedo 687, Coyoacan, CDMX",Coca-Cola 500ml,Retail benchmark,True,31.86,31.46,1.91,0.0,40.0,50.0,65.23,,reproducible_seed_dataset,45.0,33.37,False,66.26,26.0,32.84,0.01579028054576117,-19.0,-0.015882529217860177
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Coyoacan,residencial,MXCDMX-005,"Miguel Angel de Quevedo 687, Coyoacan, CDMX",Agua 1L,Retail benchmark,True,26.68,20.62,1.6,0.0,20.0,35.0,48.9,,reproducible_seed_dataset,27.5,22.220000000000002,False,59.99,38.0,30.41,0.22678936605316982,10.5,0.36858685868586843
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Narvarte,residencial,MXCDMX-006,"Av. Universidad 740, Narvarte, CDMX",Big Mac,McDonald's,True,87.92,33.42,5.28,19.34,29.0,37.0,107.28,,reproducible_seed_dataset,33.0,38.7,False,124.63,38.5,41.580000000000005,0.16172632363907527,5.5,0.07441860465116285
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Narvarte,residencial,MXCDMX-006,"Av. Universidad 740, Narvarte, CDMX",Combo mediano,McDonald's,True,139.22,25.54,8.35,15.31,33.0,43.0,157.8,,reproducible_seed_dataset,38.0,33.89,False,194.86,43.0,52.120000000000005,0.23485424588086184,5.0,0.5379167896134555
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Narvarte,residencial,MXCDMX-006,"Av. Universidad 740, Narvarte, CDMX",Nuggets 10 piezas,McDonald's,True,104.39,28.01,6.26,11.48,28.0,43.0,127.18,,reproducible_seed_dataset,35.5,34.27,False,150.38,34.0,54.050000000000004,0.18241861927976086,-1.5,0.5771812080536912
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Narvarte,residencial,MXCDMX-006,"Av. Universidad 740, Narvarte, CDMX",Coca-Cola 500ml,Retail benchmark,True,32.41,39.2,1.94,7.13,33.0,48.0,66.42,,reproducible_seed_dataset,40.5,41.14,False,59.72,43.0,26.060000000000002,-0.10087323095453181,2.5,-0.36655323286339325
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Narvarte,residencial,MXCDMX-006,"Av. Universidad 740, Narvarte, CDMX",Agua 1L,Retail benchmark,True,27.87,17.65,1.67,3.07,22.0,37.0,44.12,,reproducible_seed_dataset,29.5,19.32,False,68.08,46.5,41.64,0.5430643699002721,17.0,1.15527950310559
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Iztapalapa,periferica,MXCDMX-007,"Av. Ermita Iztapalapa 1800, Iztapalapa, CDMX",Big Mac,McDonald's,True,83.68,16.93,5.02,9.2,39.0,54.0,96.43,,reproducible_seed_dataset,46.5,21.95,False,112.0,35.5,34.47,0.16146427460333912,-11.0,0.5703872437357631
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Iztapalapa,periferica,MXCDMX-007,"Av. Ermita Iztapalapa 1800, Iztapalapa, CDMX",Combo mediano,McDonald's,True,131.27,32.0,7.88,28.88,29.0,44.0,142.27,,reproducible_seed_dataset,36.5,39.88,False,184.44,36.0,42.160000000000004,0.2964082378575946,-0.5,0.05717151454363092
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Iztapalapa,periferica,MXCDMX-007,"Av. Ermita Iztapalapa 1800, Iztapalapa, CDMX",Nuggets 10 piezas,McDonald's,True,102.52,28.61,6.15,11.28,45.0,53.0,126.0,,reproducible_seed_dataset,49.0,34.76,False,136.51,24.0,45.74,0.08341269841269834,-25.0,0.3158803222094363
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Iztapalapa,periferica,MXCDMX-007,"Av. Ermita Iztapalapa 1800, Iztapalapa, CDMX",Coca-Cola 500ml,Retail benchmark,True,29.01,32.4,1.74,6.38,38.0,53.0,56.77,,reproducible_seed_dataset,45.5,34.14,False,50.18,33.5,21.020000000000003,-0.11608243790734549,-12.0,-0.38429994141769175
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Iztapalapa,periferica,MXCDMX-007,"Av. Ermita Iztapalapa 1800, Iztapalapa, CDMX",Agua 1L,Retail benchmark,True,25.5,22.19,1.53,2.81,27.0,39.0,46.41,,reproducible_seed_dataset,33.0,23.720000000000002,False,50.59,32.0,26.77,0.09006679594914904,-1.0,0.12858347386171992
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Lindavista,residencial,MXCDMX-008,"Av. Montevideo 303, Lindavista, CDMX",Big Mac,McDonald's,True,85.06,37.71,5.1,0.0,40.0,55.0,127.87,,reproducible_seed_dataset,47.5,42.81,False,138.23,36.0,49.62,0.08101978571987163,-11.5,0.15907498248072868
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Lindavista,residencial,MXCDMX-008,"Av. Montevideo 303, Lindavista, CDMX",Combo mediano,McDonald's,True,143.14,33.19,8.59,0.0,23.0,35.0,184.92,,reproducible_seed_dataset,29.0,41.78,False,196.88,41.5,47.24,0.06467661691542294,12.5,0.13068453805648636
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Lindavista,residencial,MXCDMX-008,"Av. Montevideo 303, Lindavista, CDMX",Nuggets 10 piezas,McDonald's,True,104.12,29.88,6.25,11.45,35.0,45.0,128.8,,reproducible_seed_dataset,40.0,36.129999999999995,False,136.95,40.0,37.36,0.06327639751552777,0.0,0.03404373097149195
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Lindavista,residencial,MXCDMX-008,"Av. Montevideo 303, Lindavista, CDMX",Coca-Cola 500ml,Retail benchmark,True,30.98,38.92,1.86,3.41,41.0,56.0,68.35,,reproducible_seed_dataset,48.5,40.78,False,70.23,34.0,39.919999999999995,0.02750548646671558,-14.5,-0.021088769004414087
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Lindavista,residencial,MXCDMX-008,"Av. Montevideo 303, Lindavista, CDMX",Agua 1L,Retail benchmark,True,27.76,31.21,1.67,6.11,22.0,32.0,54.53,,reproducible_seed_dataset,27.0,32.88,False,59.77,25.0,31.62,0.0960938932697598,-2.0,-0.03832116788321172
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Tlalpan,periferica,MXCDMX-009,"Calz. de Tlalpan 4500, Tlalpan, CDMX",Big Mac,McDonald's,True,81.02,16.59,4.86,8.91,33.0,45.0,93.56,,reproducible_seed_dataset,39.0,21.45,False,108.71,28.0,27.060000000000002,0.1619281744335185,-11.0,0.26153846153846166
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Tlalpan,periferica,MXCDMX-009,"Calz. de Tlalpan 4500, Tlalpan, CDMX",Combo mediano,McDonald's,True,136.79,22.31,8.21,30.09,35.0,50.0,137.22,,reproducible_seed_dataset,42.5,30.52,False,177.86,32.0,49.650000000000006,0.29616673954234085,-10.5,0.6268020969855834
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Tlalpan,periferica,MXCDMX-009,"Calz. de Tlalpan 4500, Tlalpan, CDMX",Nuggets 10 piezas,McDonald's,True,99.8,25.31,5.99,10.98,28.0,36.0,120.12,,reproducible_seed_dataset,32.0,31.299999999999997,False,152.17,43.0,51.989999999999995,0.2668165168165167,11.0,0.6610223642172524
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Tlalpan,periferica,MXCDMX-009,"Calz. de Tlalpan 4500, Tlalpan, CDMX",Coca-Cola 500ml,Retail benchmark,True,28.88,26.74,1.73,0.0,40.0,55.0,57.35,,reproducible_seed_dataset,47.5,28.47,False,70.86,36.0,40.43,0.23557105492589359,-11.5,0.4200913242009133
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Tlalpan,periferica,MXCDMX-009,"Calz. de Tlalpan 4500, Tlalpan, CDMX",Agua 1L,Retail benchmark,True,24.72,23.08,1.48,2.72,39.0,47.0,46.56,,reproducible_seed_dataset,43.0,24.56,False,72.54,27.0,45.18,0.5579896907216495,-16.0,0.8395765472312704
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Centro Historico,turistica,MXCDMX-010,"5 de Mayo 49, Centro Historico, CDMX",Big Mac,McDonald's,False,,,,,,,,,reproducible_seed_dataset,,,False,149.66,46.5,59.56,,,
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Centro Historico,turistica,MXCDMX-010,"5 de Mayo 49, Centro Historico, CDMX",Combo mediano,McDonald's,True,142.32,29.86,8.54,31.31,28.0,36.0,149.41,,reproducible_seed_dataset,32.0,38.4,False,214.99,41.0,54.010000000000005,0.43892644401311837,9.0,0.4065104166666669
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Centro Historico,turistica,MXCDMX-010,"5 de Mayo 49, Centro Historico, CDMX",Nuggets 10 piezas,McDonald's,True,111.46,30.5,6.69,12.26,19.0,29.0,136.39,,reproducible_seed_dataset,24.0,37.19,False,149.07,33.0,32.879999999999995,0.09296869271940764,9.0,-0.11589136864748595
